@ la carte	If you order la carte in Dishes.
@Ayn	Ayn is a province in northern Somalia, between Togdheer and Sool.
@azalea	An azalea is a type of plant that grows flowers.
@Azerbaijan	Azerbaijan is a country in Asia, and the capital city is Baku.
@B-movie	A B-movie is a film that was made with a small amount of money and made not very well.
@babble	Babble is idle talk; If you babble, then you talk or speak a lot.--
@babe	A baby or infant, often used in poetry; A good-looking person, usually a woman; An affectionate word that is similar to darling.
@baby	A baby is a very young child, less than two years old, who has not yet learned how to speak; A baby is a young animal; If you baby someone, you treat him gently and pamper him.
@babyish	If someone is babyish, they are acting like a baby; If something is babyish, it is suitable for a baby.
@babysitter	A babysitter is someone who looks after young children while their parents are out.
@bachelor	A bachelor is a man who is not and has never been married, but is able to do so.
@back	Toward the rear; To a place again; The back is the rear part of something; it is the part in the other direction from the front; The back is the rear part of the human body; If you back something, you support it; If you back up, you move backward.
@backache	If you have a backache, you have an ache in your back.
@backbone	The backbone is the bones in a person's or animal's back; If you have backbone, you do not back down easily. You stand up for yourself; The backbone of something is what holds it together or makes it strong.
@backcloth	A backcloth or backdrop is a piece of stage scenery typically covering the rear of the stage.--
@backfire	If an engine backfires, it experiences a premature ignition of fuel or exhaust gases, making a popping sound; If something backfires, it failed in a manner that brings an opposite and undesirable effect to what was intend; A backfire is a premature explosion in the cylinder of a gas or oil engine during the exhaust or the compression stroke, tending to drive the piston in the wrong direction; A backfire is an explosion in the exhaust passages of an .--
@background	The background is what can be seen or heard behind other things that are closer or louder; The background of a person is his/her history; To make a background.
@backlash	A backlash is a sudden backward motion..."; A backlash is a sudden backward motion; A backlash is a negative reaction or objection, usually having a violent or abrupt nature.--
@backlog	A backlog is an accumulation of unfinished work.--
@backside	Something's backside is the side that is opposite of the front; Someone's backside is their buttocks or butt.--
@backslash	A backslash is a kind of separator, especially in computer programming.--
